depdelay,arrdelay,scheduleddepartdatetime,origin,dest,uniquecarrier,marketshareorigin,marketsharedest,hhiorigin,hhidest,nonhubairportorigin,smallhubairportorigin,mediumhubairportorigin,largehubairportorigin,nonhubairportdest,smallhubairportdest,mediumhubairportdest,largehubairportdest,nonhubairlineorigin,smallhubairlineorigin,mediumhubairlineorigin,largehubairlineorigin,nonhubairlinedest,smallhubairlinedest,mediumhubairlinedest,largehubairlinedest,year,month,dayofmonth,dayofweek,scheduledhour,originairportid,destairportid,tailnum,capacity,loadfactor,numflights,origincityname,originstate,distance,monopolyroute,temperature,temp_ninfty_n10,temp_n10_0,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_40_infty,windspeed,windspeedsquare,windgustdummy,windgustspeed,raindummy,raintracedummy,snowdummy,snowtracedummy,originmetropop,originmetrogdppercapita,destmetropop,destmetrogdppercapita
90,100,15-Jan-2004 20:30:00,EWR,BTV,XE,.34068263,.22072072,.24937698,.26007089,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,15,4,20,11618,10785,N13566,55,.67375612,19.555,"Newark, NJ",NJ,266,1,-15.39,1,0,0,0,0,0,0,21.25,451.5625,1,28.6,0,0,0,0,18747431,57295.402,204412,44798.25
0,2,21-Jan-2004 13:00:00,ORD,EWR,UA,.30666706,.049195763,.22355977,.24937698,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2004,1,21,3,13,13930,11618,N907UA,149,.46808058,19.254999,"Chicago, IL",IL,719,0,-0.6,0,1,0,0,0,0,0,20,400,1,30,0,0,0,0,9332090,49360.027,18747431,57295.402
2,-9,11-Jan-2004 23:10:00,SEA,IAD,AS,.43572426,.0071825762,.23471189,.31495795,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2004,1,11,7,23,14747,12264,N618AS,151,.48994252,18.514,"Seattle, WA",WA,2306,0,6.28333333333333,0,0,1,0,0,0,0,5.16666666666667,26.6944444444444,0,0,0,0,0,0,3163703,57755.547,5158524,64237.813
7,10,08-Jan-2004 15:25:00,CRP,HOU,WN,.23011364,.81221038,.23637252,.66605413,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,8,4,15,11140,12191,N86,22,.49238577,19.579,"Corpus Christi, TX",TX,187,1,13.9233333333333,0,0,0,1,0,0,0,6.56666666666667,43.1211111111111,0,0,0,0,0,0,406835,38776.164,5190444,53535.344
13,5,27-Jan-2004 19:05:00,ATL,CLT,DL,.5007568,.026278175,.31958899,.63077253,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2004,1,27,2,19,10397,11057,N993DL,142,.47921762,19.219999,"Atlanta, GA",GA,227,0,0.543396226415094,0,0,1,0,0,0,0,14.2830188679245,204.004627981488,1,0,0,0,0,0,4802300,49081.773,1471706,64867.031
-1,4,29-Jan-2004 09:50:00,BDL,CVG,DL,.19465789,.26742321,.13749863,.38632977,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,29,4,9,10529,11193,N687DL,178,.55761921,19.545,"Hartford, CT",CT,661,1,-5.01,0,1,0,0,0,0,0,23.8833333333333,570.413611111111,1,33.85,0,0,0,1,1175284,59322.684,2083905,43024.18
-4,-7,08-Jan-2004 08:15:00,ATL,PIT,FL,.13532631,.027495848,.31958899,.41846779,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2004,1,8,4,8,10397,14122,N964AT,100,.65051425,19.579,"Atlanta, GA",GA,526,0,-2.39666666666667,0,1,0,0,0,0,0,3.73333333333333,13.9377777777778,0,0,0,0,0,0,4802300,49081.773,2387819,39572.934
-6,-16,22-Jan-2004 19:09:00,IAH,PIT,XE,.37631497,.039306145,.33230445,.41846779,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2004,1,22,4,19,12266,14122,N12145,55,.61243242,19.548,"Houston, TX",TX,1117,0,12.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5190444,53535.344,2387819,39572.934
0,23,18-Jan-2004 08:20:00,EWR,RSW,CO,.34774423,.10294118,.24937698,.13539276,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,18,7,8,11618,14635,N72405,191,.8334921,18.440001,"Newark, NJ",NJ,1068,1,-1.03958333333333,0,1,0,0,0,0,0,5.39583333333333,29.1150173611111,0,0,0,0,1,0,18747431,57295.402,512180,37837.285
0,2,28-Jan-2004 21:00:00,SLC,PDX,WN,.10166474,.21875,.34176266,.17462391,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,28,3,21,14869,14057,N629,2,.34506941,19.239,"Salt Lake City, UT",UT,630,0,0.6,0,0,1,0,0,0,0,3,9,0,0,0,0,0,0,1030597,45043.602,2052776,47169.785
24,-11,04-Jan-2004 15:00:00,PHX,CMH,WN,.37121847,.14982468,.29817489,.11070385,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2004,1,4,7,15,14107,11066,N793,2,.68546784,18.915001,"Phoenix, AZ",AZ,1671,0,12.2,0,0,0,1,0,0,0,7,49,0,0,0,0,0,0,3723359,40701.473,1696238,49340.48
-2,-5,30-Jan-2004 13:10:00,IAH,BNA,XE,.37631497,.051173992,.33230445,.28433132,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2004,1,30,5,13,12266,10693,N11535,55,.8384946,19.586,"Houston, TX",TX,657,0,10.9583333333333,0,0,0,1,0,0,0,13.85,191.8225,1,0,0,0,0,0,5190444,53535.344,1416452,48838.293
-5,-4,30-Jan-2004 06:25:00,ICT,IAH,XE,.069124423,.37631497,.16612956,.33230445,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,30,5,6,12278,12266,N14902,55,.64866668,19.586,"Wichita, KS",KS,542,1,-13.0916666666667,1,0,0,0,0,0,0,5,25,0,0,0,0,0,1,581206,41211.551,5190444,53535.344
0,42,18-Jan-2004 10:45:00,BIL,SLC,OO,.59168702,.5068993,.43532139,.34176266,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,18,7,10,10620,14869,N461SW,55,.58157635,18.440001,"Billings, MT",MT,387,0,-4.31428571428571,0,1,0,0,0,0,0,9,81,0,0,0,0,0,0,144229,38330.711,1030597,45043.602
0,-28,31-Jan-2004 15:45:00,BNA,LAX,WN,.50592011,.17102595,.28433132,.1367489,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2004,1,31,6,15,10693,12892,N735,2,.49140307,16.697001,"Nashville, TN",TN,1797,0,1.03333333333333,0,0,1,0,0,0,0,0.4,0.16,0,0,0,0,0,0,1416452,48838.293,12764590,49943.961
0,-9,26-Jan-2004 15:45:00,DFW,OAK,EV,.14746544,.01604278,.29612559,.39643505,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2004,1,26,1,15,11298,13796,N719EV,80,.6401937,19.540001,"Dallas/Fort Worth, TX",TX,1456,0,4.04666666666667,0,0,1,0,0,0,0,23.0666666666667,532.071111111111,1,31.8,0,0,0,0,5689982,50588.563,4143522,64955.418
-5,-5,19-Jan-2004 12:55:00,LAX,MCO,UA,.16057408,.062426522,.1367489,.12420831,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,19,1,12,12892,13204,N483UA,200,.89574534,19.539,"Los Angeles, CA",CA,2217,0,15.55,0,0,0,1,0,0,0,9.25,85.5625,0,0,0,0,0,0,12764590,49943.961,1866597,43823.492
13,8,15-Jan-2004 11:15:00,DEN,DTW,NW,.027222659,.75389147,.36196595,.5751099,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,15,4,11,11292,11433,N364NW,182,.80152559,19.555,"Denver, CO",CO,1123,0,9.21132075471698,0,0,1,0,0,0,0,5.0188679245283,25.189035243859,0,0,0,0,0,0,2321712,52610.918,4498311,45493.832
-1,-13,11-Jan-2004 14:45:00,EWR,CMH,XE,.34068263,.085113168,.24937698,.11070385,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2004,1,11,7,14,11618,11066,N11526,37,.69576061,18.514,"Newark, NJ",NJ,462,0,-3.9,0,1,0,0,0,0,0,13.2173913043478,174.69943289225,0,0,0,0,0,0,18747431,57295.402,1696238,49340.48
6,5,31-Jan-2004 10:00:00,ROC,EWR,XE,.14775726,.34068263,.12744446,.24937698,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,31,6,10,14576,11618,N15555,55,.66400599,16.697001,"Rochester, NY",NY,246,1,-8.12,0,1,0,0,0,0,0,16.4,268.96,1,13.2,0,0,1,0,1038019,41332,18747431,57295.402
1,19,14-Jan-2004 07:20:00,BUF,CLE,XE,.10187794,.50947803,.11354449,.304649,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2004,1,14,3,7,10792,11042,N15572,55,.55577129,19.261,"Buffalo, NY",NY,192,1,-17.2,1,0,0,0,0,0,0,7.37037037037037,54.3223593964335,0,0,0,0,0,1,1148714,35689.129,2128958,46013.074
0,5,24-Jan-2004 18:20:00,SAN,SMF,WN,.34039882,.54969418,.169719,.33639988,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,24,6,18,14679,14893,N715,8,.56334215,16.849001,"San Diego, CA",CA,480,1,13.9,0,0,0,1,0,0,0,6.48333333333333,42.0336111111111,0,0,0,0,0,0,2935672,52721.219,2004144,44124.023
-11,5,11-Jan-2004 11:57:00,TPA,CVG,DL,.16437177,.26742321,.15947269,.38632977,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,11,7,11,15304,11193,N906DL,142,.66887617,18.514,"Tampa, FL",FL,773,0,12.32,0,0,0,1,0,0,0,14,196,1,18.8666666666667,0,0,0,0,2578104,37131.785,2083905,43024.18
0,-4,16-Jan-2004 21:40:00,BWI,ISP,WN,.54777068,.68696481,.32528204,.51293182,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2004,1,16,5,21,10821,12391,N754,8,.44100967,19.593,"Baltimore, MD",MD,220,1,-6.56,0,1,0,0,0,0,0,12.3,151.29,0,0,0,0,0,0,2638066,45261.605,892291,77295.078
0,-1,17-Jan-2004 17:55:00,MSY,BHM,WN,.38595319,.42508143,.19665706,.23779149,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,17,6,17,13495,10599,N644,11,.46229383,16.709999,"New Orleans, LA",LA,321,1,16,0,0,0,1,0,0,0,10,100,0,0,1,0,0,0,1314721,48848.234,1081705,42353.414
-4,1,22-Jan-2004 13:35:00,LGA,IAH,CO,.029830895,.43008307,.12903389,.33230445,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,22,4,13,12953,12266,N34222,149,.60685486,19.548,"New York, NY",NY,1416,1,0.1,0,0,1,0,0,0,0,12.0833333333333,146.006944444444,0,0,0,0,0,0,18747431,57295.402,5190444,53535.344
-1,3,31-Jan-2004 14:27:00,IAH,SMF,CO,.43008307,.015800204,.33230445,.33639988,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,31,6,14,12266,14893,N14250,149,.76092851,16.697001,"Houston, TX",TX,1609,1,11.2233333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5190444,53535.344,2004144,44124.023
5,1,10-Jan-2004 14:30:00,DEN,ELP,OO,.19614477,.060975611,.36196595,.41708991,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2004,1,10,6,14,11292,11540,N412SW,55,.82695651,16.761,"Denver, CO",CO,563,1,17.0083333333333,0,0,0,1,0,0,0,1.91666666666667,3.67361111111111,0,0,0,0,0,0,2321712,52610.918,702433,27314.633
0,0,31-Jan-2004 11:10:00,PHL,MCO,FL,.053369567,.09005408,.3455205,.12420831,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,31,6,11,14100,13204,N955AT,100,.61409795,16.697001,"Philadelphia, PA",PA,861,0,-6.90666666666667,0,1,0,0,0,0,0,18.6666666666667,348.444444444445,0,0,0,0,0,0,5822876,49266.84,1866597,43823.492
-2,-8,02-Jan-2004 20:40:00,ATL,OKC,DL,.5007568,.056103896,.31958899,.14710906,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2004,1,2,5,20,10397,13851,N927DA,142,.59911662,19.056,"Atlanta, GA",GA,761,1,14.0083333333333,0,0,0,1,0,0,0,6.56666666666667,43.1211111111111,0,0,0,0,0,0,4802300,49081.773,1140779,38853.098
-7,-9,30-Jan-2004 09:00:00,MSP,ORD,UA,.048554059,.30666706,.59046286,.22355977,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,30,5,9,13487,13930,N919UA,149,.45956782,19.586,"Minneapolis, MN",MN,334,0,-29.8016666666667,1,0,0,0,0,0,0,9,81,0,0,0,0,0,0,3106569,55211.586,9332090,49360.027
0,5,15-Jan-2004 10:45:00,BWI,BUF,WN,.54777068,.13615024,.32528204,.11354449,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2004,1,15,4,10,10821,10792,N684,1,.5126977,19.555,"Baltimore, MD",MD,281,1,-4.065,0,1,0,0,0,0,0,14,196,1,3.3,0,0,0,0,2638066,45261.605,1148714,35689.129
-5,14,01-Jan-2004 16:00:00,MCI,IAH,XE,.045143086,.37631497,.20534758,.33230445,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,1,4,16,13198,12266,N13979,55,.82934785,17.209,"Kansas City, MO",MO,643,0,14.8716666666667,0,0,0,1,0,0,0,16,256,1,0,0,0,0,0,1935840,42934.125,5190444,53535.344
-5,-7,29-Jan-2004 12:30:00,MKE,CLE,XE,.16163793,.50947803,.19217263,.304649,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2004,1,29,4,12,13342,11042,N13992,55,.4044736,19.545,"Milwaukee, WI",WI,328,1,-16.9115384615385,1,0,0,0,0,0,0,7.84615384615385,61.5621301775148,0,0,0,0,0,0,1533932,47593.309,2128958,46013.074
-1,-6,09-Jan-2004 12:55:00,DAB,EWR,XE,.24561404,.34068263,.30811191,.24937698,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,9,5,12,11252,11618,N12136,55,.73461539,19.615999,"Daytona Beach, FL",FL,884,1,21.1366666666667,0,0,0,0,1,0,0,14.9666666666667,224.001111111111,0,0,0,0,0,0,476695,26811.693,18747431,57295.402
0,-6,31-Jan-2004 09:00:00,STL,BWI,WN,.33607379,.54777068,.23523068,.32528204,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,31,6,9,15016,10821,N348,4,.52594399,16.697001,"St. Louis, MO",MO,737,0,-13.645,1,0,0,0,0,0,0,5.6,31.36,0,0,0,0,0,0,2759153,41982.703,2638066,45261.605
11,13,11-Jan-2004 20:45:00,EWR,ROC,XE,.34068263,.14775726,.24937698,.12744446,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,11,7,20,11618,14576,N15941,55,.66397607,18.514,"Newark, NJ",NJ,246,1,-3.3,0,1,0,0,0,0,0,13.3,176.89,0,0,0,0,0,0,18747431,57295.402,1038019,41332
-2,-1,22-Jan-2004 08:45:00,DTW,IAH,CO,.016238956,.43008307,.5751099,.33230445,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,22,4,8,11433,12266,N12313,149,.7635498,19.548,"Detroit, MI",MI,1076,0,-12.65,1,0,0,0,0,0,0,17.75,315.0625,0,0,0,0,0,0,4498311,45493.832,5190444,53535.344
0,0,21-Jan-2004 15:00:00,DAL,HOU,WN,.93969852,.81221038,.88666952,.66605413,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,21,3,15,11259,12191,N74,19,.61860466,19.254999,"Dallas, TX",TX,239,1,12.2,0,0,0,1,0,0,0,4.41666666666667,19.5069444444444,0,0,0,0,0,0,5689982,50588.563,5190444,53535.344
-6,-13,07-Jan-2004 14:10:00,SYR,ATL,DL,.053959966,.5007568,.13416973,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,7,3,14,15096,10397,N927DA,142,.55691528,19.256001,"Syracuse, NY",NY,793,0,-6.83333333333333,0,1,0,0,0,0,0,28.2666666666667,799.004444444445,1,38.6,0,0,0,0,649089,37251.133,4802300,49081.773
-7,-1,14-Jan-2004 06:00:00,MSY,IAH,CO,.081605352,.43008307,.19665706,.33230445,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,14,3,6,13495,12266,N16339,149,.73310453,19.261,"New Orleans, LA",LA,305,0,12,0,0,0,1,0,0,0,0.583333333333333,0.340277777777778,0,0,0,0,0,0,1314721,48848.234,5190444,53535.344
23,26,04-Jan-2004 15:05:00,SLC,SNA,DL,.26804951,.064792179,.34176266,.12227605,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2004,1,4,7,15,14869,14908,N382DA,189,.65674573,18.915001,"Salt Lake City, UT",UT,588,0,-3.94166666666667,0,1,0,0,0,0,0,14.75,217.5625,0,0,0,0,0,0,1030597,45043.602,12764590,49943.961
-5,-31,09-Jan-2004 13:00:00,EWR,OMA,XE,.34068263,.089435436,.24937698,.12775514,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,9,5,13,11618,13871,N21129,55,.49246231,19.615999,"Newark, NJ",NJ,1133,1,-8.3,0,1,0,0,0,0,0,17,289,1,0,0,0,0,0,18747431,57295.402,800459,47670.398
0,-7,18-Jan-2004 16:40:00,SLC,BOI,OO,.5068993,.2857143,.34176266,.27369994,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,18,7,16,14869,10713,N417SW,55,.76192516,18.440001,"Salt Lake City, UT",UT,291,0,-5.88571428571429,0,1,0,0,0,0,0,6,36,0,0,0,0,0,0,1030597,45043.602,523634,38821.582
-2,0,11-Jan-2004 17:00:00,BTR,IAH,XE,.20657277,.37631497,.29311988,.33230445,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,11,7,17,10781,12266,N13914,55,.6536184,18.514,"Baton Rouge, LA",LA,253,0,10.9016666666667,0,0,0,1,0,0,0,6.18333333333333,38.2336111111111,0,0,0,0,0,0,725570,44998.277,5190444,53535.344
0,-8,22-Jan-2004 19:15:00,PHX,SMF,WN,.37121847,.54969418,.29817489,.33639988,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2004,1,22,4,19,14107,14893,N639,1,.63703144,19.548,"Phoenix, AZ",AZ,647,0,14.725,0,0,0,1,0,0,0,6.75,45.5625,0,0,0,0,0,0,3723359,40701.473,2004144,44124.023
-6,-20,01-Jan-2004 12:20:00,LAX,HNL,HA,.0046799439,.64036632,.1367489,.43567115,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,1,4,12,12892,12173,N587HA,330,.72774148,17.209,"Los Angeles, CA",CA,2556,0,15.85,0,0,0,1,0,0,0,2.5,6.25,0,0,0,0,0,0,12764590,49943.961,894406,53602.539
-7,-4,08-Jan-2004 16:03:00,DFW,TYR,MQ,.19870286,.72822303,.29612559,.60417145,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,8,4,16,11298,15411,N382MQ,39,.53337103,19.579,"Dallas/Fort Worth, TX",TX,103,1,16.8333333333333,0,0,0,1,0,0,0,6.66666666666667,44.4444444444444,0,0,0,0,0,0,5689982,50588.563,186172,39391.531
32,44,26-Jan-2004 10:02:00,ATL,MIA,DL,.5007568,.066203952,.31958899,.42799634,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2004,1,26,1,10,10397,13303,N171DZ,330,.70892781,19.540001,"Atlanta, GA",GA,595,0,0,0,1,0,0,0,0,0,14.0377358490566,197.058027767889,0,0,0,0,0,0,4802300,49081.773,5362678,41555.992
-1,-6,09-Jan-2004 08:45:00,STL,MSP,NW,.078403853,.76404864,.23523068,.59046286,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,9,5,8,15016,13487,N620NW,116,.42638955,19.615999,"St. Louis, MO",MO,449,1,0.54,0,0,1,0,0,0,0,7.3,53.29,0,0,0,0,0,0,2759153,41982.703,3106569,55211.586
-7,-13,08-Jan-2004 06:09:00,TLH,ATL,DL,.33188722,.5007568,.3402158,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,8,4,6,15249,10397,N397DA,189,.59200907,19.579,"Tallahassee, FL",FL,223,0,-4.29333333333333,0,1,0,0,0,0,0,0.8,0.64,0,0,0,0,0,0,336783,34519.855,4802300,49081.773
-3,-21,18-Jan-2004 19:09:00,ORD,DEN,AA,.26594931,.057828482,.22355977,.36196595,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2004,1,18,7,19,13930,11292,N488AA,172,.57212937,18.440001,"Chicago, IL",IL,888,0,-12.29,1,0,0,0,0,0,0,15.15,229.5225,0,0,0,0,0,0,9332090,49360.027,2321712,52610.918
42,20,09-Jan-2004 21:05:00,DFW,SLC,OO,.032326337,.5068993,.29612559,.34176266,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,9,5,21,11298,14869,N423SW,55,.79512197,19.615999,"Dallas/Fort Worth, TX",TX,988,0,4.4,0,0,1,0,0,0,0,5.8,33.64,0,0,0,0,0,0,5689982,50588.563,1030597,45043.602
-2,-8,18-Jan-2004 18:30:00,SJC,SEA,AS,.067639254,.43572426,.21355829,.23471189,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,18,7,18,14831,14747,N760AS,149,.67517865,18.440001,"San Jose, CA",CA,696,0,9.86,0,0,1,0,0,0,0,7.61666666666667,58.0136111111111,0,0,0,0,0,0,1724074,72193.016,3163703,57755.547
75,134,04-Jan-2004 18:35:00,OMA,MDW,WN,.21520403,.50480324,.12775514,.36455214,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,4,7,18,13871,13232,N710,6,.41923782,18.915001,"Omaha, NE",NE,423,1,-10,0,0,0,0,0,0,0,15.6730769230769,245.645340236686,0,0,0,0,0,1,800459,47670.398,9332090,49360.027
-7,-8,20-Jan-2004 06:45:00,MEM,IAH,CO,.00650289,.43008307,.42491409,.33230445,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,20,2,6,13244,12266,N59630,149,.49180913,19.246,"Memphis, TN",TN,469,0,-6.7,0,1,0,0,0,0,0,8.73333333333333,76.2711111111111,0,0,0,0,0,0,1249048,44937.184,5190444,53535.344
0,20,06-Jan-2004 14:15:00,PIT,IAH,XE,.039306145,.37631497,.41846779,.33230445,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,6,2,14,14122,12266,N21129,55,.70282054,19.322001,"Pittsburgh, PA",PA,1117,0,-7.14,0,1,0,0,0,0,0,15.6,243.36,1,0,0,0,0,0,2387819,39572.934,5190444,53535.344
-3,12,31-Jan-2004 10:27:00,ATL,SRQ,DL,.5007568,.26619965,.31958899,.18340945,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2004,1,31,6,10,10397,14986,N751AT,178,.66642302,16.697001,"Atlanta, GA",GA,445,0,0.51,0,0,1,0,0,0,0,6.3,39.69,0,0,0,0,0,0,4802300,49081.773,648989,45705.59
-8,9,18-Jan-2004 07:55:00,AUS,ORD,AA,.23924164,.26594931,.24096847,.22355977,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,18,7,7,10423,13930,N439AA,172,.48785099,18.440001,"Austin, TX",TX,978,0,9.38139534883721,0,0,1,0,0,0,0,10.2325581395349,104.705246078962,1,18.1162790697674,0,0,0,0,1418999,44972.688,9332090,49360.027
34,71,25-Jan-2004 09:30:00,ATL,MKE,FL,.13532631,.10290948,.31958899,.19217263,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2004,1,25,7,9,10397,13342,N933AT,100,.43317795,18.465,"Atlanta, GA",GA,669,0,8.992,0,0,1,0,0,0,0,17.24,297.2176,1,0,1,0,0,0,4802300,49081.773,1533932,47593.309
0,0,27-Jan-2004 07:40:00,ISP,BWI,WN,.68696481,.54777068,.51293182,.32528204,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,27,2,7,12391,10821,N757,6,.45587799,19.219999,"Islip, NY",NY,220,1,-6.7,0,1,0,0,0,0,0,8,64,0,0,0,0,0,1,892291,77295.078,2638066,45261.605
0,-14,13-Jan-2004 13:00:00,BNA,BWI,WN,.50592011,.54777068,.28433132,.32528204,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2004,1,13,2,13,10693,10821,N752,2,.49943417,19.242001,"Nashville, TN",TN,587,1,13.9583333333333,0,0,0,1,0,0,0,8.88333333333333,78.9136111111111,0,0,0,0,0,0,1416452,48838.293,2638066,45261.605
0,0,21-Jan-2004 16:25:00,PHX,LAX,OO,.028571429,.21012948,.29817489,.1367489,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,21,3,16,14107,12892,N920SW,55,.7661798,19.254999,"Phoenix, AZ",AZ,370,0,16.9916666666667,0,0,0,1,0,0,0,15.5833333333333,242.840277777778,0,0,0,0,0,0,3723359,40701.473,12764590,49943.961
-4,-1,28-Jan-2004 11:00:00,DFW,CLE,XE,.0052227341,.50947803,.29612559,.304649,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2004,1,28,3,11,11298,11042,N11121,55,.43846378,19.239,"Dallas/Fort Worth, TX",TX,1021,0,8.615,0,0,1,0,0,0,0,21,441,1,3.03333333333333,0,0,0,0,5689982,50588.563,2128958,46013.074
13,4,10-Jan-2004 08:30:00,HOU,PHX,WN,.81221038,.37121847,.66605413,.29817489,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,10,6,8,12191,14107,N675,1,.55389649,16.761,"Houston, TX",TX,1020,1,3.78666666666667,0,0,1,0,0,0,0,8.85,78.3225,0,0,0,0,0,0,5190444,53535.344,3723359,40701.473
-10,-8,21-Jan-2004 07:15:00,MDT,CLE,XE,.069486402,.50947803,.19141544,.304649,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2004,1,21,3,7,13230,11042,N27512,37,.47034842,19.254999,"Harrisburg, PA",PA,280,1,-9,0,1,0,0,0,0,0,7.5,56.25,0,0,0,0,0,0,517793,47828.766,2128958,46013.074
0,-4,02-Jan-2004 18:35:00,MCI,DFW,OO,.036074165,.032326337,.20534758,.29612559,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2004,1,2,5,18,13198,11298,N412SW,55,.65663159,19.056,"Kansas City, MO",MO,460,0,11.7,0,0,0,1,0,0,0,7,49,0,0,0,0,0,0,1935840,42934.125,5689982,50588.563
0,1,20-Jan-2004 17:25:00,DEN,DFW,OO,.19614477,.032326337,.36196595,.29612559,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2004,1,20,2,17,11292,11298,N433SW,55,.61463916,19.246,"Denver, CO",CO,641,0,-1.03488372093023,0,1,0,0,0,0,0,6,36,0,0,0,0,0,1,2321712,52610.918,5689982,50588.563
11,14,02-Jan-2004 16:30:00,MKE,ATL,FL,.10290948,.13532631,.19217263,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,2,5,16,13342,10397,N981AT,100,.41660193,19.056,"Milwaukee, WI",WI,669,0,4.75,0,0,1,0,0,0,0,6,36,0,0,1,0,0,0,1533932,47593.309,4802300,49081.773
0,-5,10-Jan-2004 14:50:00,LAS,PHX,WN,.4287504,.37121847,.24511847,.29817489,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2004,1,10,6,14,12889,14107,N674,3,.60086799,16.761,"Las Vegas, NV",NV,256,0,17.2,0,0,0,1,0,0,0,5.16666666666667,26.6944444444444,0,0,0,0,0,0,1646875,45042.156,3723359,40701.473
